created_at,id,text,user/id,user/name,user/location,user/url,lang,timestamp_ms,TARGET
Tue Apr 28 12:15:01 +0000 2020,1.26E+18,RT @snysineee: เออมันเริ่ดต้องเเบบนี้สิ!!!! #พรกฉุกเฉินฯ #COVID19 https://t.co/8v85F1sNok,1.25E+18,𝙅𝙀𝙉𝙔𝙐 ㅡ 🎮,"plato,rov,pubg,iden 24/7",,th,1.59E+12,0
Tue Apr 28 12:15:01 +0000 2020,1.26E+18,"RT @ClayTravis: Thanks for coming on @outkick this AM. More importantly, I appreciate you acknowledging on behalf of all Bills fans that it…",489753256,Bob Simon,Buffalo NY,,en,1.59E+12,0
Tue Apr 28 12:15:01 +0000 2020,1.26E+18,The @WHO and the Indian govt say oxygen is an essential medicine. Our story on why oxygen is even more important in… https://t.co/9jJUAs3ozh,9.25E+17,Health Check,"मुंबई, भारत",https://www.health-check.in/,en,1.59E+12,1
Tue Apr 28 12:15:01 +0000 2020,1.26E+18,@slayxai_ @troyesivan COME GET THIS MONEY WE NEED THIS IN THE HARD TIMES! CASH APP QUARANTINE FLIPS !! TURN THAT 10… https://t.co/lbr70F8vtW,1.26E+18,cashflips,,,en,1.59E+12,1
Tue Apr 28 12:15:01 +0000 2020,1.26E+18,"RT @cjdtwit: The REAL danger in America is not #coronavirus,  it is our MEDIA and SOCIAL MEDIA. 

They are DESTROYING America with their li…",2700578686,michael Plummer❌ USA Nationalist,"CA, FL, WY, UT, ID USA",,en,1.59E+12,0
Tue Apr 28 12:15:01 +0000 2020,1.26E+18,"RT @NanJ_Sekaishi: ベトナム勝利の歴史

南部のチャンパーが1600年以上存続する
13世紀 vsモンゴル帝国
20世紀 vsフランス(インドシナ戦争)
　　　  vsアメリカ(ベトナム戦争)
　　　  vs中国(中越戦争で人民解放軍大打撃)
21世紀 vsコ…",1092547470,まかる,,,ja,1.59E+12,0
Tue Apr 28 12:15:01 +0000 2020,1.26E+18,RT @HLGatell: El 22 de abril representantes de la @ONUMX y la @OPSOMSMexico se refirieron a las medidas aprobadas por el Consejo de Salubri…,134471066,Héctor Ruiz,México,,es,1.59E+12,0
Tue Apr 28 12:15:01 +0000 2020,1.26E+18,RT @urbanupdatemgzn: After successfully hosting the first webinar on 'Urban Response to COVID-19 | We announce you to join our second webin…,4632410179,Ravi Ranjan Guru,,,en,1.59E+12,0
Tue Apr 28 12:15:01 +0000 2020,1.26E+18,"RT @ChalecosAmarill: 📽⚠️🇺🇸INEDITO‼️ #COVID19

🔻Después de recomendar la inyección 💉de desinfectantes ☠️ y varios heridos graves en #EEUU ,…",144550461,M@ruEu20, 🇻🇪💕🌱,,es,1.59E+12,0
Tue Apr 28 12:15:01 +0000 2020,1.26E+18,"RT @imMAK02: Hello @Uppolice @varanasipolice please look into this matter.

A Muslim woman was allegedly thrown out of her village due to h…",1.23E+18,Faiza Mehdi,Outer Space ,,en,1.59E+12,0
Tue Apr 28 12:15:01 +0000 2020,1.26E+18,RT @jmAlric11: Une bonne nouvelle👏Les médecins et les laboratoires ont trouvé un médicament efficace(?) contre le #COVID19🤔Le #Tocilizumab…,8.39E+17,Mulet,France,,fr,1.59E+12,0
Tue Apr 28 12:14:58 +0000 2020,1.26E+18,"We're looking forward to attending this #fundraising webinar today!
#VC #investment #funding #Africa #fintech… https://t.co/Whf2ZVLPr0",1089081974,Nomanini,"Cape Town, South Africa",http://www.nomanini.com,en,1.59E+12,1
Tue Apr 28 12:15:01 +0000 2020,1.26E+18,RT @XHNews: #Coronavirus: Portugal starts using talking drones to tell people to stay at home https://t.co/JSDS1v503l https://t.co/c9OqhZSe…,1.22E+18,World News,,,en,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,"RT @viks107: Math sucks!
America is 4.5 percent of the total world population and in just 6 weeks we have 25 percent of the the worlds tota…",9.26E+17,Reseda Rocks!,"Reseda, Los Angeles, California",http://www.lapl.org/branches/west-valley,en,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,RT @KunalMajumder: Two journalists who have been an absolute rockstars during #COVID19 pandemic. @BDUTT has been on the ground reporting fr…,2349492306,Naren Mehra,,,en,1.59E+12,0
Tue Apr 28 12:15:01 +0000 2020,1.26E+18,".@WHO says #COVID19 mortality rate is ~3%, but widespread seroprevalence tests will show actual spread, and the mor… https://t.co/tDeCUocsdZ",274606076,IndiaSpend,Mumbai,http://www.indiaspend.com,en,1.59E+12,1
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,"RT @common: ""Our lives begin to end the day we become silent about what matters."" Dr. Martin Luther King Jr. #COVID19",532275984,Lil NIKKI-L.R.,A-STATE,,en,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,"RT @JonJonesSnr: Government strategy ""Stay at home. Save lives. Protect the NHS.""

Fatally they left one out ""Care Homes""  

Journalists at…",140804750,Aidan T ♿ 🌹 🐶🐱🐹 #JC4PM,"North East, England",,en,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,"Another interesting stock tidbit from Coach @BrandonVanZee from @Market_Scholars. This is one of his ""Mt. Rushmore""… https://t.co/xK968nGN1L",8.09E+17,Eva Close,,,en,1.59E+12,1
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,"RT @thaich8: วันนี้น้องโอห์มมาร่วมกันแพ็คสิ่งของอุปกรณ์ทางการแพทย์ กับโครงการ ""ช่อง 8 ร่วมใจช่วยทีมแพทย์ สู้ภัยโควิด-19"" เพื่อนำส่งไปบริจาค…",1.12E+18,l5APriL⛅🌻,,,th,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,RT @snysineee: เออมันเริ่ดต้องเเบบนี้สิ!!!! #พรกฉุกเฉินฯ #COVID19 https://t.co/8v85F1sNok,1642523192,แสนดี 🍭🍭,,,th,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,RT @renegruner1: When you haven`t heard of NNT. @nntaleb #COVID19 https://t.co/bWZ9xmkkrV,1.01E+18,Nicolas El Helou,Lebanon,,en,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,"RT @Jim_Jordan: Attorney General Barr’s Memo to U.S. Attorneys: 

“The Constitution is not suspended in times of crisis.” 

The Attorney Ge…",4857707848,Mrs. Harris,,,en,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,"@WHO Nothing for #Covid19 then, and no mention of the adverse effects from #vaccines",16691603,radfax,London,http://www.myspace.com/therealradfax,en,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,RT @PeruNoticiasHoy: Bolsonaro nombra a un pastor evangélico como nuevo ministro de Justicia https://t.co/c9yw86CwA5 #JairBolsonaro #Brasil…,7.30E+17,#Perú #NewsWeek,"Lima, Peru",https://twitter.com/perunewsweek,es,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,RT @NestaJA: Decisions on #COVID19 as announced by PM @AndrewHolnessJM during an update to the nation yesterday. https://t.co/rt1b2hKkUw,136794125,"Andria D Whyte, JP","Kingston, Jamaica ",http://iamadvocateandriajp.wordpress.com,en,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,RT @toptnc: Madre mía Negre... o empiezas a llamar de invitados a los de Hogar Social Manzanares o vas a ir de disgusto en disgusto.,306377367,Jorge Matías,,,es,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,RT @TV9Bharatvarsh: महीने भर में खत्म हो जाएगा कोरोना वायरस? सिंगापुर यूनिवर्सिटी के दावे में कितना दम? खास कवरेज @nishantchat के साथ सिर्फ…,2852841188,Kill Bill Pandey,BHARAT KE DIL ME,,hi,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,"RT @Jim_Jordan: Attorney General Barr’s Memo to U.S. Attorneys: 

“The Constitution is not suspended in times of crisis.” 

The Attorney Ge…",1.25E+18,JUJUADAMS,,,en,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,RT @after_prison: Any efforts at reducing contact were blown away in El Salvador over the weekend when authorities crammed prisoners - albe…,2954915265,Sharon I Nelson,"New York, NY",http://crewomen.org/conferences,en,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,"RT @thykingdom_come: Throughout this week we will be sharing a number of ways churches can be involved with this year's #ThyKingdomCome, gi…",85785125,London Diocese,"London, UK",https://www.london.anglican.org,en,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,Super,3429556942,Rajini Manickam,TIRUNELVELI,,en,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,"RT @SMQureshiPTI: The extremist state in India has created &amp; executed a campaign of Islamophobia, vilifying Muslims. I have written to Sec…",2267449311,Javed Ahmed,karachi pakistan ,,en,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,"Global Coronavirus Cases Pass Three Million as Lockdowns Begin to Ease https://t.co/FV8ARwfWpW
#Egypt #coronavirus 
#مصر #كورونا #كوفيد١٩",2535257764,25-Jan,"Cairo , Egypt ",,en,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,RT @PeruNoticiasHoy: Bolsonaro nombra a un pastor evangélico como nuevo ministro de Justicia https://t.co/c9yw86CwA5 #JairBolsonaro #Brasil…,1673974064,#Perú #NewsLetter,"Lima, Peru",https://m.facebook.com/perunewsletter,es,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,"Enhorabuena a PharmaMar, sin las subvenciones estratosféricas que tienen las empresas americanasc comandando la luc… https://t.co/6sqnpvuOOw",1.24E+18,Exchange Alerts,,https://t.me/exchanguealerts,es,1.59E+12,1
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,Why #Sweden rejected a #coronavirus lockdown - BBC Newsnight https://t.co/iESDlwMcjl,2321514541,Debra V. Wilson,HopingToMakeUKHome ,https://www.linkedin.com/in/debravwilson/,en,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,"At lunchtime today, the NC General Assembly will return to session to discuss additional #COVID19 help for North Ca… https://t.co/PwctcUy6wb",1.08E+18,NC Reflexologists,,,en,1.59E+12,1
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,#ICYMI: #Coronavirus Risk Causes Anxiety in Expectant Mothers - Tut Underwood discusses common concerns pregnant mo… https://t.co/ubVnd4upJt,20599079,SCETV,South Carolina,http://www.scetv.org,en,1.59E+12,1
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,"RT @ricardovlago: Muy bien el Gobierno de Croacia
@AndrejPlenkovic @Z_Milanovic manejo contra el #coronavirus agravado por un #terremoto el…",4720549575,Yolanda M.,,,es,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,So this lady can refuse to drive her car to work to an available job but calls the other lady selfish for refusing… https://t.co/ohjGbyo9bq,45999559,Little_Ms,Rinky dink MS,,en,1.59E+12,1
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,"RT @HFWOdisha: Latest update on #COVID19 in #Odisha: As on 26th April, Midnight, 25103 samples have been tested &amp; 111 cases have been teste…",3023031798,Chandan Chand Bhol,cuttack,,en,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,"RT @Jim_Jordan: Attorney General Barr’s Memo to U.S. Attorneys: 

“The Constitution is not suspended in times of crisis.” 

The Attorney Ge…",4028751976,🌹Nikita Marie,USA,,en,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,"RT @codita_tgn: S’inicia un estudi per valorar l’efecte del #confinament en l’alimentació, l’obesitat, l’ansietat i la depressió @IISPereVi…",918828546,Montserrat Gea,Lleida,,ca,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,RT @RealCandaceO: This is your daily reminder that under no circumstances will I be getting any #coronavirus vaccine that becomes available…,1.10E+18,mrs.mlc,,,en,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,"@bernhardjenny @sn_aktuell wenn jemand – egal wer – angst für den machterhalt braucht
und diese bewusst schürt
um d… https://t.co/5fXLOfR1IA",17186342,EmanzipATion,"Salzburg, Österreich",http://Emanzipation.at,de,1.59E+12,1
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,"RT @FortRussNews: STOP BILL GATES: White House petition to investigate Bill Gates for crimes against humanity to hit 500,000 signatures htt…",156603711,ƊƦ ƊƦЄƘƘԼЄ,not in 🇪🇺 ,,en,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,"RT @BOWorldwide: EXCLUSIVE: #OTT Rubbishes Rumours Of Buying Any Big Ticket Film Including #AkshayKumar Starrer #LaxmmiBomb

@TusshKapoor @…",2917070715,Deepak Singh Chauhan #सूर्यवंशी🔥,"Lucknow, India",,en,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,RT @Psythor: The literal nanny state:,6872422,Alan Mac Ailbhe 蓋艾倫據圖斯克話硬脫歐落地獄 祈求民主與自由萬世都不朽,Hong Kong,http://medium.com/@28481k,en,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"RT @StevieBrexit: Muslims hit out at Trevor Phillips’s role in #Covid19 BAME deaths inquiry

Phillips has said UK Muslims are “a nation wit…",2906911658,MonkeyShoulder65󾓪,East Sussex,,en,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,@juanseroldan @juanseroldan lo ecuatorianos no discutimos que están en el frente de batalla. Reclamamos su falta de… https://t.co/aGqGCzKEih,1.25E+18,Fabian,,,es,1.59E+12,1
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,Helpful information from @e_nation on what is available and how to access @GOVUK support for #SMEs during the… https://t.co/BHkTTBS956,558739849,EISA/Mark Brownridge,"London, England",http://www.eisa.org.uk,en,1.59E+12,1
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"RT @DenunciasMetro: Lo decíamos, @FirenzeM no dio equipo de protección a los trabajadores del @MetroCDMX y lo ocultó lo más que pudo. Ya so…",8.51E+17,Javier Ramos Arizpe,,,es,1.59E+12,0
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,Four more persons have tested positive for #COVID19; taking the total positive cases to 485 which includes 123 acti… https://t.co/Li8qpsTy3u,2262532860,NewsMobile,India,http://www.newsmobile.in,en,1.59E+12,1
Tue Apr 28 12:15:02 +0000 2020,1.26E+18,Today at 9 am @UAlbanySPH Dean David Holtgrave will join the @TimesUnion’s digital roundtable to offer insight on h… https://t.co/KpX32CUfaq,78705127,UAlbany News,"ALBANY, N.Y.",http://www.albany.edu/news/,en,1.59E+12,1
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"RT @thewirehindi: यूपी: भाजपा विधायक ने कहा- किसी को भी मुस्लिमों से सब्जी नहीं खरीदनी चाहिए 
#Coronavirus #UP #BJP #SureshTiwari #Muslims…",1.25E+18,भक्तों_का_वैद्य,,,hi,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"RT @DonBarbarias: Será que ese puño si pega duro? Desde la campaña Duque no ha vendido sino aire.
#27Abril #Fiscalia #coronavirus 
@LaCebra…",1.15E+18,SaMe 2020,,,es,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"@FastCompany I wonder what the extra weight of the Janus seat will be, if it ever becomes a thing, and how that wil… https://t.co/KMMEDe4aM5",1.23E+18,Drew C Abbott,"Winnipeg, MB",,en,1.59E+12,1
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"RT @Amaka_Ekwo: #RIPNnamdiKanu is trending on Twitter, sorry to disappoint the @HQNigerianArmy that invaded his home to assassinate him.
@M…",425840578,Nwamini Emmanuel,Nigeria,http://croszworld.com,en,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,RT @jeremycorbyn: With a one minute silence at 11am we honoured every worker who has died from #COVID19 and other work related injuries and…,591949018,mrb,,,en,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"RT @DrZoeHyde: Study of 391 #COVID19 cases and 1,286 close contacts in Shenzhen, China. The secondary attack rate did not differ by age. Ch…",1579596458,🌱💧Mark Plackett ♻,,,en,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"RT @Conflits_FR: 🇫🇷 FLASH - « L’année scolaire est foutue, se créer autant d’emmerdements pour 8 jours de classe ça ne sert a rien », a aff…",1.15E+18,anaïs,,,fr,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,Quels sont les produits de nettoyage éliminant efficacement le #coronavirus SARS-CoV-2 ? (archives) https://t.co/C6FqteJIm7 #covid #sarscov,4823703316,Trust My Science,Quelque part dans l'univers...,http://trustmyscience.com,fr,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,RT @AC_Waterloo: Planning on applying to our dedicated COVID-19 Support &amp; Recovery Cohort of AC JumpStart? Make sure you apply by 11:59pm t…,61775276,Mumin Al Shawaf (I am Hiring),"Toronto, Ontario",http://www.tophat.com,en,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"RT @KKMPutrajaya: Terkini #COVID19🇲🇾 28 April.

Kes sembuh dan discaj lebih tinggi daripada kes baharu.

Kes baharu 3⃣1⃣
Kes aktif 1⃣,7⃣1⃣…",1.20E+18,papi,🏳️‍🌈,https://curiouscat.qa/hoeforredheadxx,en,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"RT @_thebastion_: In a couple of months, #flood season will arrive again in #Assam. In the midst of the #COVID19 crisis, we must not forget…",2595870686,dinesh raj,,,en,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"RT @miquellaboria: Tota la vida pagant una assegurança a #AgrupacioMutua i quan n’has de fer ús, després de tirar-te 33 dies ingressat a l’…",8.99E+17,🍀pavilacas🍀💜,"Ponent, República de Catalunya",,ca,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"I think a lot need to see this as temptation to try and get back to 'normal' asap, especially if didn't go to hospi… https://t.co/4Sg16vGF5v",8.50E+17,Rhiannon Ferguson-Th,,,en,1.59E+12,1
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,RT @FreeUniBrighton: Remiss of @BBCr4today not to mention the #bbc exposé of the #PPEshortage. Surely the headline story on the day we’re h…,7.82E+17,MirrorMirror,"Yorkshire and The Humber, Engl",,en,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"RT @ltvzinas: Finansējums, kas būs nepieciešams zaudējumu kompensēšanai kultūras nozarē #COVID19 radītās krīzes dēļ, varētu sasniegt 30 mil…",42247052,AE #paliecmājās🎄,Riga,,lv,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,RT @jeremycorbyn: With a one minute silence at 11am we honoured every worker who has died from #COVID19 and other work related injuries and…,7.98E+17,BlueEyedJurist,"London, Warwickshire, England",https://twitter.com/BlueEyedJurist,en,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,Give our new blog post a read and let us know what you think.  Lockdown. Did we take travel for granted? #lockdown… https://t.co/znUTJ5c9Bx,7.55E+17,Adam,,https://sostravel.co.uk/,en,1.59E+12,1
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"RT @LawfareProject: ""Those allied with the #BDS movement against Israel are using #COVID19 as a rhetorical cudgel to delegitimize the Middl…",7.58E+17,David Brod,"New Jersey, USA",,en,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"RT @midcountiescoop: Great coverage from @coopnews today, who interviewed our CEO @PonsonbyPhilip around our response to #Coronavirus https…",1273566176,Callum Dunne,"Birmingham, England",http://uk.linkedin.com/pub/callum-dunne/68/264/2a1,en,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,RT @buwayahman: I suggest then you chastise Koko Pimentel and Mocha Uson in the same way you advocate the treatment of this arrogant foreig…,3160489598,Cherie Ann Iglesia/Khryssna Aiyn Iglesia,,,en,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"RT @tedlieu: The family members of the over 56,000 Americans who died from #COVID19 in less than two months would disagree with @TuckerCarl…",421441397,KarenJ,,,en,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,RT @Haggis_UK: Piers Morgan - Why was #coronavirus downgraded on the 19th of March... I don't know why you keep laughing. .. it's not funny…,2889866104,CallmeAl,,,en,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"We have compiled a range of local #coronavirus and #mentalhealth support resources, including:
Support for older pe… https://t.co/MxBVbe0mSD",1080226213,Chorley South Ribble,Chorley and South Ribble,http://www.chorleysouthribbleccg.nhs.uk,en,1.59E+12,1
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"RT @CarlosJ65007537: Ayer @sanchezcastejon mentía a la OCDE con los datos.
Hoy nos miente de nuevo.
Solo en una semana aparece un 30% más d…",1.09E+18,Mari de España🇪🇸🖤,,,es,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"We have compiled a range of local #coronavirus and #mentalhealth support resources, including:
Support for older pe… https://t.co/DUfTdGn8gV",1080170526,NHS Greater Preston CCG,,http://www.greaterprestonccg.nhs.uk,en,1.59E+12,1
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"RT @ninebiker: Disturbios en las inmediaciones de #PlazaBaquedano
Para la izquierda el peligro del #COVID19 paso a segundo plano.
@Carabdec…",1849550827,Carlos,,,es,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,RT @_candyclover: .@BigHitEnt ประกาศเลื่อนตารางทัวร์คอนเสิร์ต #MapOfTheSoulTour ทั้งหมดและจะวางตารางทัวร์ใหม่ทันทีที่สถานการณ์การแพร่ระบาดข…,1.24E+18,chimchim,jimin is the best,,th,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"Pick a hobby, stay indoors and keep your loved ones safe.

#StayHomeStaySafe #ProtectYourHero #COVID19 #Coronavirus… https://t.co/oAaYcSnta4",7.41E+17,Pramerica Life Insurance,"Gurgaon, India",https://www.pramericalife.in,en,1.59E+12,1
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,RT @piersmorgan: This is the real story. Journalists at today’s press briefing need to take off their polite kid gloves &amp; demand the Govt a…,8.88E+17,Linda,,,en,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,"RT @ResisterSis20: #SayHerName - Lorna

“She tried to do her job &amp; it killed her.”

She was an ER dr. who treated #Covid19 patients, had th…",8.36E+17,Glen Jones,the dirty south,,en,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,"COVID-19 : les urgences des hôpitaux sont à nouveau occupées et aucun patient n'en sort, constatent Dr Gilbert Bouc… https://t.co/9d44QndOdx",117196104,FMSQ,"Montréal (Québec), Canada",http://www.fmsq.org,fr,1.59E+12,1
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,RT @bainjal: Dear @PMOIndia the consolidated fund of India is bankrupt &amp; you are still going ahead with your vanity 20 thousand crore plan…,722016422,Abdul M Shaikh,India ,,en,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,RT @ZulmaCucunuba: Muy importante esta nueva evidencia que emerge. La probabilidad de muerte en pacientes críticos con requerimiento ventil…,2874984636,Lorenso Asskoul,,,es,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,The latest Wonky Liberal Gazette! https://t.co/6EHdrAeJnZ Thanks to @historygirlMA @RandallFrench14 @haldonahue #cnn #coronavirus,73717605,Xander Taylor,"Palm Beach Gardens, FL",https://cash.app/$XanderVeredTaylor,en,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,"RT @TheTyee: About half the deaths from #COVID19 in B.C. and Canada have been in long-term care homes.
https://t.co/dNouatb2ey",1199259601,Raj  Takhar,,,en,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,"RT @jrobi09: Excellent insight into the use of #lungultrasound in patients with #COVID19 from @sonophysio @icmteaching     

https://t.co/6…",1.09E+18,Dr Gulay Demirtas,"Antalya, Türkiye",https://www.linkedin.com/in/gülay-demirtaṣ-52982a1b,en,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,RT @SholaMos1: On #GMB discussing why socio-economic factors rooted in structural intersecting inequalities (incl heath inequality) are rea…,60518094,Peter Mwang'ombe,Kenya,,en,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,RT @aoteh: Well done #Senegal #Africa 4leveraging your past experience &amp; innovative solutions in the war against #covid19. $1.00 quick diag…,1285190725,Kagina Lilian,Rwanda-Uganda,,en,1.59E+12,0
Tue Apr 28 12:15:03 +0000 2020,1.26E+18,"Join our @BDOGlobal colleagues on Tuesday May 5th, 13:00 – 14:00 (GMT), for a #webinar to debate how… https://t.co/qBCmOBMr7h",185372719,BDO Ireland,"Dublin City, Ireland",http://www.bdo.ie,en,1.59E+12,1
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,C’est bon je comprends mieux les grosses approximations du compte 😭,719514424,Magic Johnson 2.0 With Amnesia,"Washington, DC",,fr,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,"RT @news7tamil: குழந்தையுடன் பணிக்கு வந்த பெண் உதவி ஆய்வாளர்!

https://t.co/5wMBD3FLqB | #Mumbai | #Coronavirus | #Police https://t.co/Wu9u…",1.25E+18,Araguraja,,,ta,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,"🌈NEW👹
Montevideo y la pandemia . Parte 11
Al no haber colapso se puede leer mejor el relato.https://t.co/o6EkUMT0Yr… https://t.co/AtttOmTv7v",3122211,Juan José Calderón Amador,Sevilla,https://medium.com/T5eS,es,1.59E+12,1
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,"#EntrevistaAM 
📹 Desde el confinamiento impuesto por la pandemia del #COVID19 conocemos la experiencia de Ana María… https://t.co/knEv6XabZl",102930571,Aula Magna,"Andalucía, España",http://www.aulamagna.net,es,1.59E+12,1
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,"The @bmf_merchants have shared a list clarifying which of their members are open, operating a reduced service or cl… https://t.co/tda7OuHrUS",202117161,FMB: Master Builders,United Kingdom,https://www.fmb.org.uk/,en,1.59E+12,1
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,"#HomeSchooling in #lockdown has presented families with many challenges. However, for some parents, they are facing… https://t.co/5nxDBvRr98",4823804079,Mission Translate,"Birmingham, England",https://missiontranslate.com/,en,1.59E+12,1
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,"RT @LisaYaxiXing: #BREAKING: Ontario’s plan to re-open...Stage 1: opening select workplaces, some outdoor spaces, elective surgeries. Stage…",28860237,Bill Ellis,Ottawa,http://www.grapestuff.ca,en,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,RT @snysineee: เออมันเริ่ดต้องเเบบนี้สิ!!!! #พรกฉุกเฉินฯ #COVID19 https://t.co/8v85F1sNok,289864541,🌈,,,th,1.59E+12,0
Tue Apr 28 12:15:04 +0000 2020,1.26E+18,"RT @cavemediastudio: Na your hands e dey👂✊

Stay Safe 🙏
#TakeResponsibility #lagoslockdown #COVID19 https://t.co/phKkdyOseP",1.16E+18,Eddy Ndifrekeabasi Iniedu,"Lagos, Nigeria",,en,1.59E+12,0
